dataset,target_id,target_label,target_apis,target_sanitizers,demo_rank,demo_id,demo_label,demo_apis,demo_sanitizers,code_similarity,graph_similarity,hybrid_score,api_similarity,sanitizer_similarity,memory_similarity,security_similarity,retrieval_case
reveal,416708768813973469_233,0,,1,5,-673406620978847526_757,0,,1,0.0909,0.3111,0.157,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-7775977291865552483_234,0,,0,1,-8704283573519790151_2486,0,,1,0.4,0.3026,0.3708,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,-7775977291865552483_234,0,,0,2,-7248963932691286231_1378,0,,1,0.2727,0.357,0.298,1.0,0.0,1.0,0.7,Case A (Good)
reveal,-7775977291865552483_234,0,,0,3,-5689214734378699681_817,0,,0,0.2647,0.3743,0.2976,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-7775977291865552483_234,0,,0,4,7198560023137364337_1489,0,,0,0.2903,0.272,0.2848,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-7775977291865552483_234,0,,0,5,2546373479020365143_1803,0,,0,0.4,0.0127,0.2838,1.0,1.0,1.0,1.0,Case A (Good)
reveal,1182028467273264883_235,0,,1,1,-5780611388839125875_241,0,,2,0.1923,0.5959,0.3134,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,1182028467273264883_235,0,,1,2,-6333668321124139371_2834,0,,2,0.2128,0.2515,0.2244,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,1182028467273264883_235,0,,1,3,1245821301839614810_1369,0,,1,0.1633,0.3458,0.218,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,1182028467273264883_235,0,,1,4,-5025430721469043309_1404,0,,1,0.2549,0.0095,0.1813,1.0,1.0,1.0,1.0,Case A (Good)
reveal,1182028467273264883_235,0,,1,5,1245821301839614810_1226,0,,1,0.1739,0.01,0.1247,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,3887066622454352196_236,1,,1,1,3887066622454352196_1402,0,,1,0.3107,0.6201,0.4036,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,3887066622454352196_236,1,,1,2,1911881859629730975_1928,0,,1,0.2238,0.461,0.295,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,3887066622454352196_236,1,,1,3,6323824267898511453_1919,0,,2,0.1871,0.3905,0.2482,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,3887066622454352196_236,1,,1,4,3887066622454352196_1848,0,,3,0.2655,0.0205,0.192,1.0,0.3333,1.0,0.8,Case C (Dangerous - Label Mismatch)
reveal,3887066622454352196_236,1,,1,5,-6627217369018123590_1674,0,,0,0.0465,0.0292,0.0413,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,7092216800726729686_237,0,,1,1,7092216800726729686_1883,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_237,0,,1,2,7092216800726729686_1066,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_237,0,,1,3,7092216800726729686_561,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_237,0,,1,4,4489017523191997023_1615,0,,1,0.7857,1.0,0.85,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7092216800726729686_237,0,,1,5,825216912438754622_246,0,,1,0.7778,1.0,0.8444,1.0,1.0,1.0,1.0,Case A (Good)
reveal,8818538544641313367_238,1,,1,1,-8225252931914868675_142,0,,1,0.1221,0.9884,0.382,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,8818538544641313367_238,1,,1,2,-8225252931914868675_490,0,,1,0.1346,0.572,0.2658,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,8818538544641313367_238,1,,1,3,3557739556029059195_2257,0,,1,0.2353,0.2379,0.2361,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,8818538544641313367_238,1,,1,4,-2943582541244387919_1842,0,,0,0.1638,0.3987,0.2343,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,8818538544641313367_238,1,,1,5,252275190935145023_2160,0,,1,0.1605,0.0331,0.1223,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,4180964683905830761_239,0,,0,1,4180964683905830761_1513,0,,0,0.7143,0.9463,0.7839,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4180964683905830761_239,0,,0,2,-2325305888478261876_1868,0,,0,0.3846,0.526,0.427,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4180964683905830761_239,0,,0,3,-8704283573519790151_2486,0,,1,0.3636,0.5009,0.4048,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,4180964683905830761_239,0,,0,4,1760449185745615462_2866,0,,1,0.2703,0.3342,0.2894,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,4180964683905830761_239,0,,0,5,-5689214734378699681_817,0,,0,0.3235,0.1638,0.2756,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5420171864670538459_240,0,,1,1,-5420171864670538459_2949,0,,1,0.4194,0.415,0.418,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5420171864670538459_240,0,,1,2,-5420171864670538459_564,0,,2,0.3333,0.3117,0.3268,1.0,0.5,1.0,0.85,Case A (Good)
reveal,-5420171864670538459_240,0,,1,3,-5420171864670538459_1341,0,,1,0.3103,0.3193,0.313,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5420171864670538459_240,0,,1,4,-7455544248455991006_1212,0,,1,0.2821,0.3061,0.2893,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5420171864670538459_240,0,,1,5,9155638497612715289_2086,0,,1,0.2791,0.2372,0.2665,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,927123821003322045_241,0,,1,1,-770464550770502023_1334,1,,1,0.2034,0.2373,0.2136,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,927123821003322045_241,0,,1,2,4839943401171415484_385,0,,1,0.2027,0.2373,0.2131,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,927123821003322045_241,0,,1,3,-6119142299306266167_34,0,,0,0.1687,0.0875,0.1443,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,927123821003322045_241,0,,1,4,-1929262071302712016_1941,0,,2,0.1519,0.0765,0.1293,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,927123821003322045_241,0,,1,5,-6119142299306266167_900,0,,1,0.1646,0.0266,0.1232,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,1182028467273264883_242,0,,2,1,1182028467273264883_569,0,,1,0.2755,0.6065,0.3748,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,1182028467273264883_242,0,,2,2,1182028467273264883_505,0,memcpy|write,2,0.2391,0.6651,0.3669,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
reveal,1182028467273264883_242,0,,2,3,1182028467273264883_2216,0,,1,0.2453,0.6106,0.3549,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,1182028467273264883_242,0,,2,4,1182028467273264883_2789,0,,1,0.2745,0.5411,0.3545,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,1182028467273264883_242,0,,2,5,1182028467273264883_1365,0,,1,0.1748,0.2875,0.2086,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,8127806390163862344_243,0,,0,1,-5268859819325807498_2099,0,,1,0.3548,0.5836,0.4235,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,8127806390163862344_243,0,,0,2,-7440595807730782314_2455,0,,0,0.4762,0.2451,0.4069,1.0,1.0,1.0,1.0,Case A (Good)
reveal,8127806390163862344_243,0,,0,3,-1929262071302712016_1443,0,,0,0.36,0.4299,0.381,1.0,1.0,1.0,1.0,Case A (Good)
reveal,8127806390163862344_243,0,,0,4,1760449185745615462_1390,0,,1,0.2727,0.4236,0.318,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,8127806390163862344_243,0,,0,5,-866921002076081979_437,0,strcmp,1,0.1695,0.4605,0.2568,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
reveal,2064081176034684128_244,1,,1,1,355220887711506893_372,0,memset,3,0.1793,0.9083,0.398,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
reveal,2064081176034684128_244,1,,1,2,2713698759296604855_357,0,,2,0.2526,0.36,0.2849,1.0,0.5,1.0,0.85,Case C (Dangerous - Label Mismatch)
reveal,2064081176034684128_244,1,,1,3,-4106680724983638989_1133,0,,1,0.1909,0.3816,0.2481,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,2064081176034684128_244,1,,1,4,6393050609822897742_1770,0,,2,0.1743,0.4104,0.2451,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,2064081176034684128_244,1,,1,5,7191899184788440065_2615,0,,1,0.1981,0.011,0.142,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,7725608904711859657_245,0,,1,1,-1315695702746584250_423,0,,1,0.3333,0.2987,0.323,1.0,0.0,0.3333,0.5,Case A (Good)
reveal,7725608904711859657_245,0,,1,2,1760449185745615462_2866,0,,1,0.2444,0.3044,0.2624,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,7725608904711859657_245,0,,1,3,2518148041181868265_515,0,snprintf|free,3,0.1685,0.4329,0.2478,0.0,0.3333,0.3333,0.2,Uncorrelated / Low Similarity
reveal,7725608904711859657_245,0,,1,4,-7683902591435073306_1531,0,,2,0.2083,0.3236,0.2429,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,7725608904711859657_245,0,,1,5,-1514879141119470937_40,0,,1,0.2424,0.0121,0.1733,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,-341028540041678099_246,0,,2,1,6570435103925347380_2810,0,,1,0.375,0.5843,0.4378,1.0,0.5,1.0,0.85,Case A (Good)
reveal,-341028540041678099_246,0,,2,2,-7555034601056330007_1933,0,,1,0.2703,0.3626,0.298,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,-341028540041678099_246,0,,2,3,-4034210238312760680_2400,0,,3,0.3103,0.1968,0.2763,1.0,0.6667,0.6667,0.8,Case A (Good)
reveal,-341028540041678099_246,0,,2,4,-8028756826159773630_1407,0,,1,0.2414,0.132,0.2086,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-341028540041678099_246,0,,2,5,-8028756826159773630_2204,0,,2,0.2,0.1204,0.1761,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,-5082285935423529157_247,0,,2,1,-5082285935423529157_2501,0,,2,0.7255,1.0,0.8078,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5082285935423529157_247,0,,2,2,-5082285935423529157_585,0,,2,0.7255,1.0,0.8078,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5082285935423529157_247,0,,2,3,-5082285935423529157_2159,0,,2,0.6852,1.0,0.7796,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5082285935423529157_247,0,,2,4,-5082285935423529157_2167,0,,1,0.6379,0.68,0.6506,1.0,0.5,1.0,0.85,Case A (Good)
reveal,-5082285935423529157_247,0,,2,5,-5082285935423529157_76,0,,1,0.5072,0.0225,0.3618,1.0,0.5,1.0,0.85,Case A (Good)
reveal,-1919011628477388936_248,0,,1,1,2713698759296604855_688,0,memcpy,2,0.1618,0.5598,0.2812,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
reveal,-1919011628477388936_248,0,,1,2,-282365232561056844_825,0,,1,0.1791,0.5026,0.2762,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-1919011628477388936_248,0,,1,3,6632536031698733342_1120,0,,1,0.1915,0.4702,0.2751,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-1919011628477388936_248,0,,1,4,-1919011628477388936_1631,0,,1,0.306,0.0108,0.2174,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1919011628477388936_248,0,,1,5,-305162769887579921_697,0,,1,0.1057,0.2359,0.1448,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-2607754285145856562_249,0,malloc,3,1,7424930167238097621_2887,0,,2,0.3382,0.615,0.4213,0.0,0.6667,0.6667,0.4,Case B (Superficially Similar)
reveal,-2607754285145856562_249,0,malloc,3,2,5357882892791796049_689,0,,1,0.2742,0.6498,0.3869,0.0,0.3333,0.6667,0.3,Case B (Superficially Similar)
reveal,-2607754285145856562_249,0,malloc,3,3,-6216181551924087864_2111,0,calloc,3,0.3286,0.488,0.3764,0.0,1.0,1.0,0.6,Case A (Good)
reveal,-2607754285145856562_249,0,malloc,3,4,8085056330506804135_2207,0,,2,0.3889,0.3274,0.3704,0.0,0.6667,0.6667,0.4,Case B (Superficially Similar)
reveal,-2607754285145856562_249,0,malloc,3,5,3922590808198483791_1598,0,,2,0.3175,0.3825,0.337,0.0,0.6667,0.3333,0.3,Case B (Superficially Similar)
reveal,-3133987110086012192_250,0,,1,1,355220887711506893_2123,0,,0,0.2188,1.0,0.4531,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-3133987110086012192_250,0,,1,2,4537091194729139981_1139,0,,1,0.1607,1.0,0.4125,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-3133987110086012192_250,0,,1,3,4028820914612007011_1348,0,send,1,0.1277,0.1077,0.1217,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
reveal,-3133987110086012192_250,0,,1,4,-2928324134072492299_1024,0,,0,0.1429,0.0328,0.1098,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-3133987110086012192_250,0,,1,5,-2928324134072492299_161,0,,0,0.1351,0.0273,0.1028,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-1487877838474751244_251,0,,0,1,355220887711506893_920,0,,0,0.3,1.0,0.51,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1487877838474751244_251,0,,0,2,-770464550770502023_1629,0,,1,0.1818,1.0,0.4273,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-1487877838474751244_251,0,,0,3,-770464550770502023_2019,0,,1,0.1765,1.0,0.4235,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-1487877838474751244_251,0,,0,4,8461782184979846246_2024,0,,1,0.1714,0.3111,0.2133,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-1487877838474751244_251,0,,0,5,-8884965407551053630_1771,0,,1,0.1515,0.0367,0.1171,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,1760449185745615462_252,0,,1,1,1760449185745615462_2212,0,,1,0.625,0.9895,0.7344,1.0,1.0,1.0,1.0,Case A (Good)
reveal,1760449185745615462_252,0,,1,2,2546373479020365143_396,0,,0,0.3429,0.5013,0.3904,1.0,0.0,1.0,0.7,Case A (Good)
reveal,1760449185745615462_252,0,,1,3,-9197960073880365676_1957,0,,1,0.2653,0.4324,0.3154,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,1760449185745615462_252,0,,1,4,-8054970867770516573_366,0,,1,0.1897,0.1661,0.1826,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,1760449185745615462_252,0,,1,5,-8054970867770516573_1366,0,,1,0.1642,0.1661,0.1647,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,3426991998365732450_253,0,,1,1,6302861533225984845_1293,0,,1,0.3793,0.6329,0.4554,1.0,1.0,1.0,1.0,Case A (Good)
reveal,3426991998365732450_253,0,,1,2,-5673151078622202536_1940,0,,1,0.3571,0.6675,0.4502,1.0,1.0,1.0,1.0,Case A (Good)
reveal,3426991998365732450_253,0,,1,3,-6966071246558644086_2371,0,,1,0.3103,0.5679,0.3876,1.0,1.0,1.0,1.0,Case A (Good)
reveal,3426991998365732450_253,0,,1,4,3426991998365732450_1335,0,,3,0.2439,0.5146,0.3251,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
reveal,3426991998365732450_253,0,,1,5,8127806390163862344_2214,0,,1,0.3571,0.0095,0.2529,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-992498691684812004_254,0,,1,1,8461782184979846246_2951,1,,1,0.193,1.0,0.4351,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-992498691684812004_254,0,,1,2,7484321273243811670_1301,0,,0,0.1698,0.7907,0.3561,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-992498691684812004_254,0,,1,3,-5456913190944844754_513,0,,1,0.1562,0.8,0.3494,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,-992498691684812004_254,0,,1,4,-3292234626779322843_173,0,,1,0.1197,0.6275,0.272,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,-992498691684812004_254,0,,1,5,-7076754245473579218_1763,0,calloc,3,0.1695,0.0882,0.1451,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
reveal,-7990991774694156606_255,0,,1,1,-6435087038712482873_1032,0,,1,0.2581,0.4237,0.3078,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-7990991774694156606_255,0,,1,2,-3591633859713840564_568,0,memmove|memcpy,4,0.2222,0.4634,0.2946,0.0,0.25,1.0,0.375,Uncorrelated / Low Similarity
reveal,-7990991774694156606_255,0,,1,3,8672904772426696383_1793,1,,1,0.2011,0.5031,0.2917,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-7990991774694156606_255,0,,1,4,6664609110189077049_2979,1,memcpy,2,0.2164,0.4572,0.2886,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
reveal,-7990991774694156606_255,0,,1,5,-6105298668491046960_2344,1,,2,0.2234,0.2705,0.2375,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,1614547608286395137_256,0,,1,1,1949916022780590905_668,0,,1,0.1667,0.2336,0.1868,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,1614547608286395137_256,0,,1,2,4952739496652083313_2197,0,,0,0.1538,0.0736,0.1298,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,1614547608286395137_256,0,,1,3,-8815658870890288443_1683,1,,1,0.1176,0.0312,0.0917,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,1614547608286395137_256,0,,1,4,-7884836206149374350_1109,0,,0,0.1154,0.0312,0.0901,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,1614547608286395137_256,0,,1,5,-2891277748327314576_715,0,,1,0.1154,0.0312,0.0901,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,7399683071036018868_257,0,,0,1,7399683071036018868_1079,0,,2,0.2245,0.1918,0.2147,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,7399683071036018868_257,0,,0,2,7399683071036018868_520,0,strcmp,2,0.1562,0.2373,0.1806,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
reveal,7399683071036018868_257,0,,0,3,7399683071036018868_2633,0,strcmp,2,0.1562,0.1918,0.1669,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
reveal,7399683071036018868_257,0,,0,4,2895622461494525400_433,0,,1,0.1951,0.0352,0.1472,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
reveal,7399683071036018868_257,0,,0,5,2895622461494525400_1828,0,printf,1,0.1739,0.0262,0.1296,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
reveal,-8046645508582876963_258,0,,1,1,-4106680724983638989_1660,1,memcpy,2,0.1779,0.7189,0.3402,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
reveal,-8046645508582876963_258,0,,1,2,9040629826477849200_2395,0,memset,1,0.254,0.439,0.3095,0.0,1.0,0.6667,0.5,Case A (Good)
reveal,-8046645508582876963_258,0,,1,3,9040629826477849200_2222,0,memset,1,0.2439,0.439,0.3024,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
reveal,-8046645508582876963_258,0,,1,4,2820551931453396101_1595,0,,1,0.1887,0.4569,0.2691,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-8046645508582876963_258,0,,1,5,-1283648210945038844_2374,0,,1,0.1884,0.2784,0.2154,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,6393050609822897742_259,0,,2,1,-2386031673786599357_1311,0,,2,0.2687,0.5476,0.3523,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,6393050609822897742_259,0,,2,2,-2127895299879503273_2715,0,,1,0.3455,0.3502,0.3469,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,6393050609822897742_259,0,,2,3,-6529313662352494663_2133,0,,1,0.2692,0.143,0.2314,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,6393050609822897742_259,0,,2,4,-9032389459913766398_2994,0,,0,0.2115,0.2115,0.2115,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,6393050609822897742_259,0,,2,5,-7187272991279783781_1225,0,,0,0.234,0.1505,0.209,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,6980637897759012306_260,0,,2,1,-8665368283409781704_450,0,,1,0.2462,0.5748,0.3448,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,6980637897759012306_260,0,,2,2,8461266595329035000_666,0,,2,0.2647,0.3843,0.3006,1.0,0.3333,0.6667,0.7,Case A (Good)
reveal,6980637897759012306_260,0,,2,3,-7076754245473579218_1539,0,,3,0.2453,0.3898,0.2886,1.0,0.6667,0.6667,0.8,Case D (Missed Security Similarity)
reveal,6980637897759012306_260,0,,2,4,5347874611477979643_1517,0,,1,0.2267,0.3302,0.2577,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,6980637897759012306_260,0,,2,5,8461266595329035000_1816,0,,2,0.24,0.1575,0.2153,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,4876100961671882393_261,0,,2,1,4876100961671882393_2117,0,,2,0.5636,0.7522,0.6202,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4876100961671882393_261,0,,2,2,4876100961671882393_2063,0,,0,0.3226,0.6329,0.4157,1.0,0.0,1.0,0.7,Case A (Good)
reveal,4876100961671882393_261,0,,2,3,4876100961671882393_2376,0,,2,0.5625,0.0138,0.3979,1.0,1.0,1.0,1.0,Case A (Good)
reveal,4876100961671882393_261,0,,2,4,4876100961671882393_2546,0,,1,0.4151,0.3551,0.3971,1.0,0.5,1.0,0.85,Case A (Good)
reveal,4876100961671882393_261,0,,2,5,4876100961671882393_2326,0,,1,0.46,0.0164,0.3269,1.0,0.5,1.0,0.85,Case A (Good)
reveal,2388171415474875762_262,0,,2,1,2388171415474875762_1532,0,,0,0.3125,0.0797,0.2427,1.0,0.0,1.0,0.7,Case A (Good)
reveal,2388171415474875762_262,0,,2,2,2388171415474875762_311,0,,0,0.3023,0.0145,0.216,1.0,0.0,1.0,0.7,Case A (Good)
reveal,2388171415474875762_262,0,,2,3,1208165234047591297_1067,0,,1,0.2308,0.0126,0.1653,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,2388171415474875762_262,0,,2,4,-8919449269326401539_2511,0,memcpy,3,0.1544,0.1344,0.1484,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
reveal,2388171415474875762_262,0,,2,5,-1338403456839869183_2899,1,,2,0.1781,0.0216,0.1311,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,1760449185745615462_263,0,,2,1,2546373479020365143_210,0,,2,0.2812,0.3525,0.3026,1.0,1.0,0.3333,0.8,Case A (Good)
reveal,1760449185745615462_263,0,,2,2,2546373479020365143_1135,0,,1,0.2571,0.3438,0.2831,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,1760449185745615462_263,0,,2,3,2546373479020365143_711,0,,1,0.2188,0.3816,0.2676,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,1760449185745615462_263,0,,2,4,2546373479020365143_243,0,,1,0.2391,0.2173,0.2326,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,1760449185745615462_263,0,,2,5,1760449185745615462_340,0,,1,0.3043,0.0098,0.216,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,2343071019501443392_264,0,,2,1,5611940141018433728_1681,0,,1,0.25,0.4464,0.3089,1.0,0.5,1.0,0.85,Case A (Good)
reveal,2343071019501443392_264,0,,2,2,-2943582541244387919_2294,0,,0,0.1304,0.4013,0.2117,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,2343071019501443392_264,0,,2,3,-2943582541244387919_967,0,,0,0.1322,0.3679,0.2029,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,2343071019501443392_264,0,,2,4,-3996653205403580145_1686,0,,1,0.2025,0.0805,0.1659,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,2343071019501443392_264,0,,2,5,-5390559971540708342_998,0,memset,3,0.1781,0.0113,0.1281,0.0,0.25,0.6667,0.275,Uncorrelated / Low Similarity
reveal,914926989019402478_265,0,,2,1,-4555950263653671147_1754,0,,2,0.2179,0.5753,0.3251,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,914926989019402478_265,0,,2,2,-1315695702746584250_1685,0,,2,0.2388,0.5224,0.3239,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,914926989019402478_265,0,,2,3,-7683902591435073306_1531,0,,2,0.2623,0.359,0.2913,1.0,1.0,1.0,1.0,Case A (Good)
reveal,914926989019402478_265,0,,2,4,-8884965407551053630_2505,0,open,3,0.1743,0.5158,0.2768,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
reveal,914926989019402478_265,0,,2,5,-1315695702746584250_102,0,,2,0.2449,0.207,0.2335,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,914926989019402478_266,0,,1,1,-2064332158282087279_1355,0,memcpy,1,0.2593,0.1407,0.2237,0.0,1.0,1.0,0.6,Case A (Good)
reveal,914926989019402478_266,0,,1,2,914926989019402478_581,0,,0,0.2391,0.1663,0.2173,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,914926989019402478_266,0,,1,3,-649112636673899765_1191,0,,1,0.2063,0.0114,0.1479,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,914926989019402478_266,0,,1,4,-4886619136962902359_889,0,,1,0.1452,0.142,0.1442,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,914926989019402478_266,0,,1,5,-6579823731174944595_2151,1,,0,0.1957,0.0099,0.1399,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,1223258652239369123_267,0,,1,1,1223258652239369123_2751,0,,2,0.3231,0.68,0.4302,1.0,0.5,1.0,0.85,Case A (Good)
reveal,1223258652239369123_267,0,,1,2,1223258652239369123_1946,0,,1,0.3966,0.1918,0.3351,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,1223258652239369123_267,0,,1,3,1223258652239369123_1344,0,,2,0.2097,0.6169,0.3318,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,1223258652239369123_267,0,,1,4,1223258652239369123_2152,0,,2,0.381,0.1918,0.3242,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,1223258652239369123_267,0,,1,5,1223258652239369123_988,0,read,2,0.268,0.084,0.2128,0.0,0.5,1.0,0.45,Case B (Superficially Similar)
