dataset,target_id,target_label,target_apis,target_sanitizers,demo_rank,demo_id,demo_label,demo_apis,demo_sanitizers,code_similarity,graph_similarity,hybrid_score,api_similarity,sanitizer_similarity,memory_similarity,security_similarity,retrieval_case
devign,id_1137_label_True_FFmpeg.c_143,1,read,2,1,id_10464_label_True_FFmpeg.c_417,1,,2,0.1331,0.7932,0.3311,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_1137_label_True_FFmpeg.c_143,1,read,2,2,id_11605_label_False_FFmpeg.c_1436,0,,1,0.1225,0.7745,0.3181,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_1137_label_True_FFmpeg.c_143,1,read,2,3,id_11860_label_True_FFmpeg.c_1665,1,,2,0.0913,0.5135,0.218,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_1137_label_True_FFmpeg.c_143,1,read,2,4,id_11846_label_False_FFmpeg.c_1653,0,,1,0.0769,0.4898,0.2008,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_1137_label_True_FFmpeg.c_143,1,read,2,5,id_11565_label_True_FFmpeg.c_1396,1,,1,0.0685,0.3962,0.1668,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11381_label_True_qemu.c_144,1,,1,1,id_12338_label_True_FFmpeg.c_2074,1,,1,0.1186,0.6481,0.2775,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_11381_label_True_qemu.c_144,1,,1,2,id_12706_label_False_qemu.c_2405,0,,1,0.125,0.6232,0.2745,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_11381_label_True_qemu.c_144,1,,1,3,id_11252_label_True_qemu.c_1122,1,,3,0.0725,0.6831,0.2557,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_11381_label_True_qemu.c_144,1,,1,4,id_13116_label_True_FFmpeg.c_2773,1,memset,1,0.0357,0.6364,0.2159,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_11381_label_True_qemu.c_144,1,,1,5,id_12128_label_False_FFmpeg.c_1890,0,memset,2,0.0124,0.4034,0.1297,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11383_label_True_FFmpeg.c_145,1,snprintf,1,1,id_10106_label_True_qemu.c_100,1,memmove,1,0.087,0.5455,0.2245,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_11383_label_True_FFmpeg.c_145,1,snprintf,1,2,id_13327_label_True_FFmpeg.c_2964,1,,1,0.0567,0.5966,0.2187,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_11383_label_True_FFmpeg.c_145,1,snprintf,1,3,id_10740_label_True_FFmpeg.c_661,1,free,0,0.0385,0.2063,0.0888,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
devign,id_11383_label_True_FFmpeg.c_145,1,snprintf,1,4,id_1233_label_False_qemu.c_2076,0,,2,0.0849,0.0091,0.0622,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11383_label_True_FFmpeg.c_145,1,snprintf,1,5,id_10714_label_False_qemu.c_643,0,,3,0.0739,0.0109,0.055,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_11400_label_False_qemu.c_146,0,printf,3,1,id_13148_label_True_qemu.c_2800,1,fprintf|memcpy|recv,2,0.0726,0.6256,0.2385,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
devign,id_11400_label_False_qemu.c_146,0,printf,3,2,id_11189_label_True_qemu.c_1061,1,send,1,0.0779,0.3516,0.16,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_11400_label_False_qemu.c_146,0,printf,3,3,id_10527_label_False_qemu.c_473,0,,0,0.0588,0.0871,0.0673,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
devign,id_11400_label_False_qemu.c_146,0,printf,3,4,id_11944_label_True_qemu.c_1738,1,,1,0.0714,0.0141,0.0542,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_11400_label_False_qemu.c_146,0,printf,3,5,id_1062_label_False_qemu.c_565,0,fprintf|recv|send|printf,3,0.057,0.0107,0.0431,0.25,1.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_11423_label_False_FFmpeg.c_147,0,,2,1,id_12547_label_True_FFmpeg.c_2261,1,,2,0.7955,0.996,0.8556,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
devign,id_11423_label_False_FFmpeg.c_147,0,,2,2,id_13218_label_True_FFmpeg.c_2863,1,,1,0.2152,0.5709,0.3219,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_11423_label_False_FFmpeg.c_147,0,,2,3,id_119_label_True_FFmpeg.c_1779,1,memset,2,0.1524,0.5939,0.2848,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_11423_label_False_FFmpeg.c_147,0,,2,4,id_11420_label_False_FFmpeg.c_1271,0,,2,0.1273,0.3247,0.1865,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_11423_label_False_FFmpeg.c_147,0,,2,5,id_10177_label_False_FFmpeg.c_166,0,,1,0.0781,0.2942,0.143,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_11427_label_False_FFmpeg.c_148,0,write,3,1,id_11569_label_True_FFmpeg.c_1399,1,system|write,1,0.0986,0.5693,0.2398,0.5,0.3333,1.0,0.6,Case D (Missed Security Similarity)
devign,id_11427_label_False_FFmpeg.c_148,0,write,3,2,id_11281_label_False_FFmpeg.c_1148,0,,2,0.0752,0.3157,0.1474,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
devign,id_11427_label_False_FFmpeg.c_148,0,write,3,3,id_10731_label_True_FFmpeg.c_655,1,printf,2,0.0678,0.3316,0.1469,0.0,0.25,1.0,0.375,Uncorrelated / Low Similarity
devign,id_11427_label_False_FFmpeg.c_148,0,write,3,4,id_13274_label_True_FFmpeg.c_2915,1,,1,0.0433,0.3286,0.1289,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_11427_label_False_FFmpeg.c_148,0,write,3,5,id_1175_label_False_FFmpeg.c_1571,0,,2,0.1063,0.0105,0.0776,0.0,0.25,1.0,0.375,Uncorrelated / Low Similarity
devign,id_11428_label_False_FFmpeg.c_149,0,,1,1,id_11260_label_False_qemu.c_1130,0,,2,0.0349,0.526,0.1822,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_11428_label_False_FFmpeg.c_149,0,,1,2,id_10693_label_True_qemu.c_620,1,,2,0.0312,0.5282,0.1803,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_11428_label_False_FFmpeg.c_149,0,,1,3,id_123_label_True_FFmpeg.c_2122,1,memcpy|open,2,0.0482,0.3571,0.1409,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11428_label_False_FFmpeg.c_149,0,,1,4,id_1190_label_False_FFmpeg.c_1710,0,vsnprintf,3,0.0496,0.1989,0.0944,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_11428_label_False_FFmpeg.c_149,0,,1,5,id_11184_label_False_qemu.c_1056,0,,0,0.0429,0.0094,0.0328,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11433_label_True_FFmpeg.c_150,1,,2,1,id_13338_label_True_FFmpeg.c_2974,1,,2,0.398,0.9883,0.575,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_11433_label_True_FFmpeg.c_150,1,,2,2,id_12195_label_True_FFmpeg.c_1949,1,,1,0.0992,0.5602,0.2375,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_11433_label_True_FFmpeg.c_150,1,,2,3,id_12510_label_False_FFmpeg.c_2227,0,,1,0.0794,0.5175,0.2108,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_11433_label_True_FFmpeg.c_150,1,,2,4,id_13074_label_True_qemu.c_2736,1,memcpy,2,0.0837,0.4807,0.2028,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_11433_label_True_FFmpeg.c_150,1,,2,5,id_13287_label_False_FFmpeg.c_2927,0,memset|memcpy,1,0.0727,0.3323,0.1506,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11439_label_True_qemu.c_151,1,read,2,1,id_10304_label_False_qemu.c_277,0,write,1,0.1596,0.6719,0.3133,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11439_label_True_qemu.c_151,1,read,2,2,id_10890_label_False_qemu.c_791,0,,1,0.1719,0.6358,0.311,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11439_label_True_qemu.c_151,1,read,2,3,id_11215_label_True_qemu.c_1086,1,,2,0.191,0.5791,0.3074,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_11439_label_True_qemu.c_151,1,read,2,4,id_11636_label_False_qemu.c_1460,0,,1,0.1647,0.5256,0.273,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11439_label_True_qemu.c_151,1,read,2,5,id_12291_label_True_FFmpeg.c_2035,1,,1,0.1062,0.3421,0.177,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11444_label_False_FFmpeg.c_152,0,,1,1,id_11379_label_True_FFmpeg.c_1233,1,,2,0.3214,0.2336,0.2951,1.0,0.5,1.0,0.85,Case C (Dangerous - Label Mismatch)
devign,id_11444_label_False_FFmpeg.c_152,0,,1,2,id_12695_label_True_FFmpeg.c_2395,1,strcmp,2,0.0857,0.4675,0.2002,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11444_label_False_FFmpeg.c_152,0,,1,3,id_11060_label_True_FFmpeg.c_945,1,,2,0.0769,0.2917,0.1413,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_11444_label_False_FFmpeg.c_152,0,,1,4,id_10625_label_False_FFmpeg.c_560,0,,2,0.075,0.1559,0.0993,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_11444_label_False_FFmpeg.c_152,0,,1,5,id_10144_label_False_FFmpeg.c_135,0,strncmp|memmove|strcmp,2,0.0348,0.1424,0.0671,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11449_label_True_qemu.c_153,1,,0,1,id_1305_label_True_qemu.c_2722,1,,0,0.3,0.8263,0.4579,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_11449_label_True_qemu.c_153,1,,0,2,id_11177_label_False_qemu.c_1048,0,,2,0.2857,0.6809,0.4043,1.0,0.0,1.0,0.7,Case C (Dangerous - Label Mismatch)
devign,id_11449_label_True_qemu.c_153,1,,0,3,id_11954_label_False_qemu.c_1746,0,,1,0.1765,0.6197,0.3094,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11449_label_True_qemu.c_153,1,,0,4,id_13055_label_False_qemu.c_2717,0,,1,0.1333,0.228,0.1617,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11449_label_True_qemu.c_153,1,,0,5,id_11787_label_True_qemu.c_1600,1,,2,0.1034,0.1918,0.13,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11455_label_True_qemu.c_154,1,open,1,1,id_11174_label_False_qemu.c_1045,0,read,3,0.1551,0.9284,0.3871,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_11455_label_True_qemu.c_154,1,open,1,2,id_12242_label_True_qemu.c_1991,1,,1,0.1099,0.6188,0.2626,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_11455_label_True_qemu.c_154,1,open,1,3,id_1306_label_True_qemu.c_2731,1,,3,0.1111,0.4787,0.2214,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_11455_label_True_qemu.c_154,1,open,1,4,id_11150_label_False_qemu.c_1024,0,,2,0.1053,0.4895,0.2205,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11455_label_True_qemu.c_154,1,open,1,5,id_12116_label_False_qemu.c_1881,0,,2,0.1043,0.3894,0.1899,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_1145_label_False_FFmpeg.c_155,0,fprintf|strcmp,2,1,id_1116_label_False_FFmpeg.c_1040,0,memcpy,3,0.0585,0.5089,0.1936,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
devign,id_1145_label_False_FFmpeg.c_155,0,fprintf|strcmp,2,2,id_12697_label_True_FFmpeg.c_2397,1,,1,0.0761,0.442,0.1859,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_1145_label_False_FFmpeg.c_155,0,fprintf|strcmp,2,3,id_10656_label_False_FFmpeg.c_591,0,,1,0.0442,0.362,0.1396,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_1145_label_False_FFmpeg.c_155,0,fprintf|strcmp,2,4,id_10754_label_False_FFmpeg.c_672,0,memset,4,0.0179,0.3159,0.1073,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_1145_label_False_FFmpeg.c_155,0,fprintf|strcmp,2,5,id_12456_label_False_FFmpeg.c_2172,0,memset,3,0.0146,0.2957,0.0989,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
devign,id_11468_label_False_FFmpeg.c_156,0,,0,1,id_1223_label_False_qemu.c_1988,0,,1,0.102,0.2846,0.1568,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11468_label_False_FFmpeg.c_156,0,,0,2,id_1237_label_False_FFmpeg.c_2106,0,,1,0.125,0.1771,0.1406,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_11468_label_False_FFmpeg.c_156,0,,0,3,id_10823_label_True_FFmpeg.c_735,1,,1,0.0809,0.1705,0.1078,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11468_label_False_FFmpeg.c_156,0,,0,4,id_1153_label_False_FFmpeg.c_1372,0,,1,0.0638,0.1704,0.0958,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11468_label_False_FFmpeg.c_156,0,,0,5,id_11047_label_True_FFmpeg.c_931,1,fprintf|malloc|free|printf,2,0.041,0.189,0.0854,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
devign,id_11488_label_True_FFmpeg.c_157,1,memcpy,2,1,id_1044_label_True_FFmpeg.c_402,1,,3,0.0642,0.506,0.1967,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
devign,id_11488_label_True_FFmpeg.c_157,1,memcpy,2,2,id_12370_label_False_qemu.c_2102,0,,1,0.0388,0.5088,0.1798,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11488_label_True_FFmpeg.c_157,1,memcpy,2,3,id_10320_label_False_qemu.c_292,0,,1,0.0879,0.3426,0.1643,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11488_label_True_FFmpeg.c_157,1,memcpy,2,4,id_11554_label_False_FFmpeg.c_1384,0,,1,0.0441,0.4385,0.1624,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11488_label_True_FFmpeg.c_157,1,memcpy,2,5,id_13145_label_True_qemu.c_2798,1,,2,0.037,0.449,0.1606,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_11501_label_True_qemu.c_158,1,,1,1,id_12163_label_True_qemu.c_1919,1,,1,0.1724,0.7303,0.3398,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_11501_label_True_qemu.c_158,1,,1,2,id_11304_label_False_qemu.c_1170,0,,1,0.1,0.6628,0.2688,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_11501_label_True_qemu.c_158,1,,1,3,id_12175_label_True_qemu.c_1931,1,,1,0.1429,0.422,0.2266,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_11501_label_True_qemu.c_158,1,,1,4,id_11410_label_False_qemu.c_1261,0,,0,0.2105,0.1673,0.1976,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_11501_label_True_qemu.c_158,1,,1,5,id_10163_label_True_qemu.c_152,1,,2,0.0968,0.3173,0.1629,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_11516_label_True_qemu.c_159,1,,0,1,id_12574_label_True_FFmpeg.c_2287,1,,0,0.4286,0.7312,0.5194,1.0,1.0,0.6667,0.9,Case A (Good)
devign,id_11516_label_True_qemu.c_159,1,,0,2,id_1176_label_False_qemu.c_1582,0,,1,0.3333,0.4715,0.3748,1.0,0.0,0.6667,0.6,Case C (Dangerous - Label Mismatch)
devign,id_11516_label_True_qemu.c_159,1,,0,3,id_10379_label_False_qemu.c_341,0,,1,0.2759,0.3352,0.2937,1.0,0.0,1.0,0.7,Case C (Dangerous - Label Mismatch)
devign,id_11516_label_True_qemu.c_159,1,,0,4,id_12100_label_False_FFmpeg.c_1869,0,memcpy,3,0.0824,0.5471,0.2218,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_11516_label_True_qemu.c_159,1,,0,5,id_12088_label_True_qemu.c_1859,1,memcpy|free|malloc,2,0.1176,0.4349,0.2128,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
devign,id_11524_label_True_qemu.c_160,1,free,3,1,id_11482_label_True_qemu.c_1323,1,gets,3,0.0569,0.609,0.2225,0.0,0.5,0.3333,0.25,Uncorrelated / Low Similarity
devign,id_11524_label_True_qemu.c_160,1,free,3,2,id_10076_label_False_qemu.c_69,0,strcmp,2,0.0851,0.4881,0.206,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
devign,id_11524_label_True_qemu.c_160,1,free,3,3,id_12250_label_True_qemu.c_1998,1,,2,0.0941,0.4447,0.1993,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
devign,id_11524_label_True_qemu.c_160,1,free,3,4,id_12720_label_False_qemu.c_2419,0,,2,0.0864,0.2932,0.1485,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
devign,id_11524_label_True_qemu.c_160,1,free,3,5,id_10418_label_True_qemu.c_372,1,strcmp,1,0.1081,0.011,0.079,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_11527_label_False_FFmpeg.c_161,0,,3,1,id_12742_label_False_FFmpeg.c_2439,0,,2,0.1642,0.582,0.2895,1.0,0.6667,1.0,0.9,Case D (Missed Security Similarity)
devign,id_11527_label_False_FFmpeg.c_161,0,,3,2,id_10445_label_False_FFmpeg.c_398,0,,1,0.1346,0.5565,0.2612,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_11527_label_False_FFmpeg.c_161,0,,3,3,id_11645_label_False_FFmpeg.c_1468,0,,1,0.1366,0.4984,0.2452,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_11527_label_False_FFmpeg.c_161,0,,3,4,id_11021_label_False_FFmpeg.c_907,0,,1,0.1204,0.422,0.2109,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_11527_label_False_FFmpeg.c_161,0,,3,5,id_11224_label_True_FFmpeg.c_1095,1,,1,0.1099,0.2966,0.1659,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_11529_label_False_FFmpeg.c_162,0,,0,1,id_11403_label_False_qemu.c_1253,0,,1,0.1667,0.6103,0.2998,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11529_label_False_FFmpeg.c_162,0,,0,2,id_13131_label_True_qemu.c_2787,1,,0,0.1622,0.2134,0.1775,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
devign,id_11529_label_False_FFmpeg.c_162,0,,0,3,id_11452_label_True_qemu.c_1295,1,,1,0.0833,0.3429,0.1612,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11529_label_False_FFmpeg.c_162,0,,0,4,id_11364_label_True_qemu.c_1220,1,,2,0.0734,0.2763,0.1343,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11529_label_False_FFmpeg.c_162,0,,0,5,id_11147_label_False_qemu.c_1020,0,vsnprintf,3,0.0984,0.154,0.1151,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
devign,id_11535_label_False_FFmpeg.c_163,0,,3,1,id_12514_label_False_FFmpeg.c_2231,0,,3,0.3249,0.989,0.5241,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_11535_label_False_FFmpeg.c_163,0,,3,2,id_12580_label_False_FFmpeg.c_2293,0,system,2,0.0274,0.3836,0.1343,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
devign,id_11535_label_False_FFmpeg.c_163,0,,3,3,id_11881_label_False_FFmpeg.c_1683,0,memcpy,3,0.0493,0.3099,0.1275,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_11535_label_False_FFmpeg.c_163,0,,3,4,id_13194_label_True_FFmpeg.c_2839,1,memset,2,0.0409,0.3168,0.1236,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
devign,id_11535_label_False_FFmpeg.c_163,0,,3,5,id_1085_label_False_qemu.c_766,0,,0,0.0211,0.2586,0.0924,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_11543_label_True_FFmpeg.c_164,1,memset,2,1,id_12249_label_True_FFmpeg.c_1996,1,memset,2,0.9796,1.0,0.9857,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_11543_label_True_FFmpeg.c_164,1,memset,2,2,id_12993_label_False_FFmpeg.c_2665,0,,1,0.1186,0.4358,0.2137,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11543_label_True_FFmpeg.c_164,1,memset,2,3,id_12186_label_False_FFmpeg.c_1942,0,,1,0.0714,0.4225,0.1768,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11543_label_True_FFmpeg.c_164,1,memset,2,4,id_11059_label_True_FFmpeg.c_943,1,,1,0.0531,0.3352,0.1377,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11543_label_True_FFmpeg.c_164,1,memset,2,5,id_11935_label_True_FFmpeg.c_1731,1,,2,0.0838,0.1793,0.1125,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_11546_label_True_qemu.c_165,1,,0,1,id_11301_label_False_qemu.c_1168,0,,0,0.5,1.0,0.65,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
devign,id_11546_label_True_qemu.c_165,1,,0,2,id_10259_label_False_qemu.c_238,0,,0,0.5227,0.8479,0.6203,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
devign,id_11546_label_True_qemu.c_165,1,,0,3,id_12369_label_False_qemu.c_2100,0,,0,0.2632,0.012,0.1878,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
devign,id_11546_label_True_qemu.c_165,1,,0,4,id_10487_label_False_qemu.c_436,0,,1,0.1406,0.2753,0.181,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
devign,id_11546_label_True_qemu.c_165,1,,0,5,id_10761_label_True_qemu.c_679,1,,1,0.0698,0.0315,0.0583,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11553_label_False_FFmpeg.c_166,0,memcpy,1,1,id_13069_label_True_FFmpeg.c_2730,1,memcpy,1,0.1512,0.4145,0.2302,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_11553_label_False_FFmpeg.c_166,0,memcpy,1,2,id_1155_label_False_FFmpeg.c_1390,0,,1,0.2079,0.2369,0.2166,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_11553_label_False_FFmpeg.c_166,0,memcpy,1,3,id_12239_label_True_FFmpeg.c_1987,1,,1,0.1594,0.2895,0.1985,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_11553_label_False_FFmpeg.c_166,0,memcpy,1,4,id_10382_label_False_FFmpeg.c_345,0,,2,0.1607,0.2806,0.1967,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11553_label_False_FFmpeg.c_166,0,memcpy,1,5,id_12982_label_True_FFmpeg.c_2655,1,memset,2,0.1179,0.2317,0.1521,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_11566_label_True_qemu.c_167,1,,1,1,id_10678_label_True_qemu.c_607,1,,1,0.14,0.5764,0.2709,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_11566_label_True_qemu.c_167,1,,1,2,id_11419_label_False_FFmpeg.c_1269,0,,3,0.0378,0.5711,0.1978,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_11566_label_True_qemu.c_167,1,,1,3,id_11478_label_True_FFmpeg.c_1318,1,,2,0.0337,0.5225,0.1803,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_11566_label_True_qemu.c_167,1,,1,4,id_11530_label_True_FFmpeg.c_1363,1,,3,0.0853,0.3974,0.1789,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_11566_label_True_qemu.c_167,1,,1,5,id_13150_label_False_qemu.c_2802,0,,1,0.0606,0.2664,0.1223,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_11592_label_False_qemu.c_168,0,,1,1,id_10703_label_False_qemu.c_631,0,snprintf,2,0.0675,0.5832,0.2222,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_11592_label_False_qemu.c_168,0,,1,2,id_10521_label_True_FFmpeg.c_468,1,,1,0.0792,0.4434,0.1885,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_11592_label_False_qemu.c_168,0,,1,3,id_12782_label_True_qemu.c_2473,1,,2,0.05,0.4653,0.1746,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_11592_label_False_qemu.c_168,0,,1,4,id_13331_label_True_qemu.c_2969,1,,2,0.1053,0.2969,0.1628,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_11592_label_False_qemu.c_168,0,,1,5,id_13336_label_True_qemu.c_2973,1,,3,0.0407,0.1118,0.062,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_11608_label_False_qemu.c_169,0,,2,1,id_12631_label_False_qemu.c_2342,0,,0,0.1311,0.6974,0.301,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_11608_label_False_qemu.c_169,0,,2,2,id_12782_label_True_qemu.c_2473,1,,2,0.1111,0.6057,0.2595,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_11608_label_False_qemu.c_169,0,,2,3,id_10848_label_True_qemu.c_755,1,fprintf|memcpy|snprintf,2,0.0776,0.5977,0.2336,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_11608_label_False_qemu.c_169,0,,2,4,id_12092_label_True_qemu.c_1864,1,,2,0.0968,0.0139,0.0719,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_11608_label_False_qemu.c_169,0,,2,5,id_13336_label_True_qemu.c_2973,1,,3,0.0333,0.1209,0.0596,1.0,0.6667,1.0,0.9,Case D (Missed Security Similarity)
devign,id_11624_label_False_qemu.c_170,0,,2,1,id_10027_label_False_qemu.c_23,0,,1,0.1667,0.8152,0.3612,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
